feature_id,municipality_mapbiomas,abbrev_state,biome
20223,Catingueira,PB,CAATINGA
20224,Catolé do Rocha,PB,CAATINGA
20225,Caturité,PB,CAATINGA
20226,Conceição,PB,CAATINGA
20227,Condado,PB,CAATINGA
20228,Congo,PB,CAATINGA
20229,Coremas,PB,CAATINGA
20230,Coxixola,PB,CAATINGA
20231,Cruz do Espírito Santo,PB,CAATINGA
20232,Cubati,PB,CAATINGA
20233,Cuité,PB,CAATINGA
20234,Cuitegi,PB,CAATINGA
20235,Cuité de Mamanguape,PB,CAATINGA
20236,Curral de Cima,PB,CAATINGA
20237,Curral Velho,PB,CAATINGA
20238,Damião,PB,CAATINGA
20239,Desterro,PB,CAATINGA
20240,Vista Serrana,PB,CAATINGA
20241,Diamante,PB,CAATINGA
20242,Dona Inês,PB,CAATINGA
20243,Duas Estradas,PB,CAATINGA
20244,Emas,PB,CAATINGA
20245,Esperança,PB,CAATINGA
20246,Fagundes,PB,CAATINGA
20247,Frei Martinho,PB,CAATINGA
20248,Gado Bravo,PB,CAATINGA
20249,Guarabira,PB,CAATINGA
20250,Gurinhém,PB,CAATINGA
20251,Gurjão,PB,CAATINGA
20252,Ibiara,PB,CAATINGA
20253,Imaculada,PB,CAATINGA
20254,Ingá,PB,CAATINGA
20255,Itabaiana,PB,CAATINGA
20256,Itaporanga,PB,CAATINGA
20257,Itapororoca,PB,CAATINGA
20258,Itatuba,PB,CAATINGA
20259,Jacaraú,PB,CAATINGA
20260,Jericó,PB,CAATINGA
20261,Juarez Távora,PB,CAATINGA
20262,Juazeirinho,PB,CAATINGA
20263,Junco do Seridó,PB,CAATINGA
20264,Juripiranga,PB,CAATINGA
20265,Juru,PB,CAATINGA
20266,Lagoa,PB,CAATINGA
20267,Lagoa de Dentro,PB,CAATINGA
20268,Lagoa Seca,PB,CAATINGA
20269,Lastro,PB,CAATINGA
20270,Livramento,PB,CAATINGA
20271,Logradouro,PB,CAATINGA
20272,Mãe d'Água,PB,CAATINGA
20273,Malta,PB,CAATINGA
20274,Mamanguape,PB,CAATINGA
20275,Manaíra,PB,CAATINGA
20276,Mari,PB,CAATINGA
20277,Marizópolis,PB,CAATINGA
20278,Massaranduba,PB,CAATINGA
20279,Matinhas,PB,CAATINGA
20280,Mato Grosso,PB,CAATINGA
20281,Maturéia,PB,CAATINGA
20282,Mogeiro,PB,CAATINGA
20283,Montadas,PB,CAATINGA
20284,Monte Horebe,PB,CAATINGA
20285,Monteiro,PB,CAATINGA
20286,Mulungu,PB,CAATINGA
20287,Natuba,PB,CAATINGA
20288,Nazarezinho,PB,CAATINGA
20289,Nova Floresta,PB,CAATINGA
20290,Nova Olinda,PB,CAATINGA
20291,Nova Palmeira,PB,CAATINGA
20292,Olho d'Água,PB,CAATINGA
20293,Olivedos,PB,CAATINGA
20294,Ouro Velho,PB,CAATINGA
20295,Parari,PB,CAATINGA
20296,Passagem,PB,CAATINGA
20297,Patos,PB,CAATINGA
20298,Paulista,PB,CAATINGA
20299,Pedra Branca,PB,CAATINGA
20300,Pedra Lavrada,PB,CAATINGA
20301,Piancó,PB,CAATINGA
20302,Picuí,PB,CAATINGA
20303,Pilar,PB,CAATINGA
20304,Pilões,PB,CAATINGA
20305,Pilõezinhos,PB,CAATINGA
20306,Pirpirituba,PB,CAATINGA
20307,Pocinhos,PB,CAATINGA
20308,Poço Dantas,PB,CAATINGA
20309,Poço de José de Moura,PB,CAATINGA
20310,Pombal,PB,CAATINGA
20311,Prata,PB,CAATINGA
20312,Princesa Isabel,PB,CAATINGA
20313,Puxinanã,PB,CAATINGA
20314,Queimadas,PB,CAATINGA
20315,Quixaba,PB,CAATINGA
20316,Remígio,PB,CAATINGA
20317,Pedro Régis,PB,CAATINGA
20318,Riachão,PB,CAATINGA
20319,Riachão do Bacamarte,PB,CAATINGA
20320,Riachão do Poço,PB,CAATINGA
20321,Riacho de Santo Antônio,PB,CAATINGA
20322,Riacho dos Cavalos,PB,CAATINGA
20323,Rio Tinto,PB,CAATINGA
20324,Salgadinho,PB,CAATINGA
20325,Salgado de São Félix,PB,CAATINGA
20326,Santa Cecília,PB,CAATINGA
20327,Santa Cruz,PB,CAATINGA
20328,Santa Helena,PB,CAATINGA
20329,Santa Inês,PB,CAATINGA
20330,Santa Luzia,PB,CAATINGA
20331,Santana de Mangueira,PB,CAATINGA
20332,Santana dos Garrotes,PB,CAATINGA
20333,Joca Claudino,PB,CAATINGA
20334,Santa Teresinha,PB,CAATINGA
20335,Santo André,PB,CAATINGA
20336,São Bento,PB,CAATINGA
20337,São Bentinho,PB,CAATINGA
20338,São Domingos do Cariri,PB,CAATINGA
20339,São Domingos,PB,CAATINGA
20340,São Francisco,PB,CAATINGA
20341,São João do Cariri,PB,CAATINGA
20342,São João do Tigre,PB,CAATINGA
20343,São José da Lagoa Tapada,PB,CAATINGA
20344,São José de Caiana,PB,CAATINGA
20345,São José de Espinharas,PB,CAATINGA
20346,São José dos Ramos,PB,CAATINGA
20347,São José de Piranhas,PB,CAATINGA
20348,São José de Princesa,PB,CAATINGA
20349,São José do Bonfim,PB,CAATINGA
20350,São José do Brejo do Cruz,PB,CAATINGA
20351,São José do Sabugi,PB,CAATINGA
20352,São José dos Cordeiros,PB,CAATINGA
20353,São Mamede,PB,CAATINGA
20354,São Miguel de Taipu,PB,CAATINGA
20355,São Sebastião de Lagoa de Roça,PB,CAATINGA
20356,São Sebastião do Umbuzeiro,PB,CAATINGA
20357,Sapé,PB,CAATINGA
20358,São Vicente do Seridó,PB,CAATINGA
20359,Serra Branca,PB,CAATINGA
20360,Serra da Raiz,PB,CAATINGA
20361,Serra Grande,PB,CAATINGA
20362,Serra Redonda,PB,CAATINGA
20363,Serraria,PB,CAATINGA
20364,Sertãozinho,PB,CAATINGA
20365,Sobrado,PB,CAATINGA
20366,Solânea,PB,CAATINGA
20367,Soledade,PB,CAATINGA
20368,Sossêgo,PB,CAATINGA
20369,Sousa,PB,CAATINGA
20370,Sumé,PB,CAATINGA
20371,Tacima,PB,CAATINGA
20372,Taperoá,PB,CAATINGA
20373,Tavares,PB,CAATINGA
20374,Teixeira,PB,CAATINGA
20375,Tenório,PB,CAATINGA
20376,Triunfo,PB,CAATINGA
20377,Uiraúna,PB,CAATINGA
20378,Umbuzeiro,PB,CAATINGA
20379,Várzea,PB,CAATINGA
20380,Vieirópolis,PB,CAATINGA
20381,Zabelê,PB,CAATINGA
20382,Afogados da Ingazeira,PE,CAATINGA
20383,Afrânio,PE,CAATINGA
20384,Agrestina,PE,CAATINGA
20385,Águas Belas,PE,CAATINGA
20386,Alagoinha,PE,CAATINGA
20387,Altinho,PE,CAATINGA
20388,Angelim,PE,CAATINGA
20389,Araripina,PE,CAATINGA
20390,Arcoverde,PE,CAATINGA
20391,Belém de Maria,PE,CAATINGA
20392,Belém do São Francisco,PE,CAATINGA
20393,Belo Jardim,PE,CAATINGA
20394,Betânia,PE,CAATINGA
20395,Bezerros,PE,CAATINGA
20396,Bodocó,PE,CAATINGA
20397,Bom Conselho,PE,CAATINGA
20398,Bom Jardim,PE,CAATINGA
20399,Bonito,PE,CAATINGA
20400,Brejão,PE,CAATINGA
20401,Brejinho,PE,CAATINGA
20402,Brejo da Madre de Deus,PE,CAATINGA
20403,Buíque,PE,CAATINGA
20404,Cabrobó,PE,CAATINGA
20405,Cachoeirinha,PE,CAATINGA
20406,Caetés,PE,CAATINGA
20407,Calçado,PE,CAATINGA
20408,Calumbi,PE,CAATINGA
20409,Camocim de São Félix,PE,CAATINGA
20410,Canhotinho,PE,CAATINGA
20411,Capoeiras,PE,CAATINGA
20412,Carnaíba,PE,CAATINGA
20413,Carnaubeira da Penha,PE,CAATINGA
20414,Caruaru,PE,CAATINGA
20415,Casinhas,PE,CAATINGA
20416,Catende,PE,CAATINGA
20417,Cedro,PE,CAATINGA
20418,Chã Grande,PE,CAATINGA
20419,Cumaru,PE,CAATINGA
20420,Cupira,PE,CAATINGA
20421,Custódia,PE,CAATINGA
20422,Dormentes,PE,CAATINGA
20423,Exu,PE,CAATINGA
20424,Feira Nova,PE,CAATINGA
20425,Flores,PE,CAATINGA
20426,Floresta,PE,CAATINGA
20427,Frei Miguelinho,PE,CAATINGA
20428,Garanhuns,PE,CAATINGA
20429,Granito,PE,CAATINGA
20430,Gravatá,PE,CAATINGA
20431,Iati,PE,CAATINGA
20432,Ibimirim,PE,CAATINGA
20433,Ibirajuba,PE,CAATINGA
20434,Iguaracy,PE,CAATINGA
20435,Inajá,PE,CAATINGA
20436,Ingazeira,PE,CAATINGA
20437,Ipubi,PE,CAATINGA
20438,Itacuruba,PE,CAATINGA
20439,Itaíba,PE,CAATINGA
20440,Itapetim,PE,CAATINGA
20441,Jataúba,PE,CAATINGA
20442,Jatobá,PE,CAATINGA
20443,João Alfredo,PE,CAATINGA
20444,Jucati,PE,CAATINGA
20445,Jupi,PE,CAATINGA
20446,Jurema,PE,CAATINGA
20447,Lagoa dos Gatos,PE,CAATINGA
20448,Lagoa Grande,PE,CAATINGA
20449,Lajedo,PE,CAATINGA
20450,Limoeiro,PE,CAATINGA
20451,Manari,PE,CAATINGA
20452,Mirandiba,PE,CAATINGA
20453,Orobó,PE,CAATINGA
20454,Orocó,PE,CAATINGA
20455,Ouricuri,PE,CAATINGA
20456,Panelas,PE,CAATINGA
20457,Paranatama,PE,CAATINGA
20458,Parnamirim,PE,CAATINGA
20459,Passira,PE,CAATINGA
20460,Pedra,PE,CAATINGA
20461,Pesqueira,PE,CAATINGA
20462,Petrolândia,PE,CAATINGA
20463,Petrolina,PE,CAATINGA
20464,Poção,PE,CAATINGA
20465,Quixaba,PE,CAATINGA
20466,Riacho das Almas,PE,CAATINGA
20467,Sairé,PE,CAATINGA
20468,Salgadinho,PE,CAATINGA
20469,Salgueiro,PE,CAATINGA
20470,Saloá,PE,CAATINGA
20471,Sanharó,PE,CAATINGA
20472,Santa Cruz,PE,CAATINGA
20473,Santa Cruz da Baixa Verde,PE,CAATINGA
20474,Santa Cruz do Capibaribe,PE,CAATINGA
20475,Santa Filomena,PE,CAATINGA
20476,Santa Maria da Boa Vista,PE,CAATINGA
20477,Santa Maria do Cambucá,PE,CAATINGA
20478,Santa Terezinha,PE,CAATINGA
20479,São Bento do Una,PE,CAATINGA
20480,São Caitano,PE,CAATINGA
20481,São João,PE,CAATINGA
20482,São Joaquim do Monte,PE,CAATINGA
20483,São José do Belmonte,PE,CAATINGA
20484,São José do Egito,PE,CAATINGA
20485,Serra Talhada,PE,CAATINGA
20486,Serrita,PE,CAATINGA
20487,Sertânia,PE,CAATINGA
20488,Moreilândia,PE,CAATINGA
20489,Solidão,PE,CAATINGA
20490,Surubim,PE,CAATINGA
20491,Tabira,PE,CAATINGA
20492,Tacaimbó,PE,CAATINGA
20493,Tacaratu,PE,CAATINGA
20494,Taquaritinga do Norte,PE,CAATINGA
20495,Terezinha,PE,CAATINGA
20496,Terra Nova,PE,CAATINGA
20497,Toritama,PE,CAATINGA
20498,Trindade,PE,CAATINGA
20499,Triunfo,PE,CAATINGA
20500,Tupanatinga,PE,CAATINGA
20501,Tuparetama,PE,CAATINGA
20502,Venturosa,PE,CAATINGA
20503,Verdejante,PE,CAATINGA
20504,Vertente do Lério,PE,CAATINGA
20505,Vertentes,PE,CAATINGA
20506,Água Branca,AL,CAATINGA
20507,Arapiraca,AL,CAATINGA
20508,Batalha,AL,CAATINGA
20509,Belém,AL,CAATINGA
20510,Belo Monte,AL,CAATINGA
20511,Cacimbinhas,AL,CAATINGA
20512,Campo Grande,AL,CAATINGA
20513,Canapi,AL,CAATINGA
20514,Carneiros,AL,CAATINGA
20515,Coité do Nóia,AL,CAATINGA
20516,Craíbas,AL,CAATINGA
20517,Delmiro Gouveia,AL,CAATINGA
20518,Dois Riachos,AL,CAATINGA
20519,Estrela de Alagoas,AL,CAATINGA
20520,Feira Grande,AL,CAATINGA
20521,Girau do Ponciano,AL,CAATINGA
20522,Igaci,AL,CAATINGA
20523,Igreja Nova,AL,CAATINGA
20524,Inhapi,AL,CAATINGA
20525,Jacaré dos Homens,AL,CAATINGA
20526,Jaramataia,AL,CAATINGA
20527,Lagoa da Canoa,AL,CAATINGA
20528,Limoeiro de Anadia,AL,CAATINGA
20529,Major Isidoro,AL,CAATINGA
20530,Maravilha,AL,CAATINGA
20531,Mar Vermelho,AL,CAATINGA
20532,Mata Grande,AL,CAATINGA
20533,Minador do Negrão,AL,CAATINGA
20534,Monteirópolis,AL,CAATINGA
20535,Olho d'Água das Flores,AL,CAATINGA
20536,Olho d'Água do Casado,AL,CAATINGA
20537,Olho d'Água Grande,AL,CAATINGA
20538,Olivença,AL,CAATINGA
20539,Ouro Branco,AL,CAATINGA
20540,Palestina,AL,CAATINGA
20541,Palmeira dos Índios,AL,CAATINGA
20542,Pão de Açúcar,AL,CAATINGA
20543,Pariconha,AL,CAATINGA
20544,Piranhas,AL,CAATINGA
20545,Poço das Trincheiras,AL,CAATINGA
20546,Porto Real do Colégio,AL,CAATINGA
20547,Santana do Ipanema,AL,CAATINGA
20548,São Brás,AL,CAATINGA
20549,São José da Tapera,AL,CAATINGA
20550,São Sebastião,AL,CAATINGA
20551,Senador Rui Palmeira,AL,CAATINGA
20552,Tanque d'Arca,AL,CAATINGA
20553,Taquarana,AL,CAATINGA
20554,Traipu,AL,CAATINGA
20555,Amparo do São Francisco,SE,CAATINGA
20556,Aquidabã,SE,CAATINGA
20557,Campo do Brito,SE,CAATINGA
20558,Canhoba,SE,CAATINGA
20559,Canindé de São Francisco,SE,CAATINGA
20560,Carira,SE,CAATINGA
20561,Cedro de São João,SE,CAATINGA
20562,Cumbe,SE,CAATINGA
20563,Feira Nova,SE,CAATINGA
20564,Frei Paulo,SE,CAATINGA
20565,Gararu,SE,CAATINGA
20566,Gracho Cardoso,SE,CAATINGA
20567,Itabaiana,SE,CAATINGA
20568,Itabaianinha,SE,CAATINGA
20569,Itabi,SE,CAATINGA
20570,Lagarto,SE,CAATINGA
20571,Macambira,SE,CAATINGA
20572,Malhada dos Bois,SE,CAATINGA
20573,Moita Bonita,SE,CAATINGA
20574,Monte Alegre de Sergipe,SE,CAATINGA
20575,Muribeca,SE,CAATINGA
20576,Nossa Senhora Aparecida,SE,CAATINGA
20577,Nossa Senhora da Glória,SE,CAATINGA
20578,Nossa Senhora das Dores,SE,CAATINGA
20579,Nossa Senhora de Lourdes,SE,CAATINGA
20580,Pedra Mole,SE,CAATINGA
20581,Pinhão,SE,CAATINGA
20582,Poço Redondo,SE,CAATINGA
20583,Poço Verde,SE,CAATINGA
20584,Porto da Folha,SE,CAATINGA
20585,Riachão do Dantas,SE,CAATINGA
20586,Ribeirópolis,SE,CAATINGA
20587,São Domingos,SE,CAATINGA
20588,São Miguel do Aleixo,SE,CAATINGA
20589,Simão Dias,SE,CAATINGA
20590,Telha,SE,CAATINGA
20591,Tobias Barreto,SE,CAATINGA
20592,Tomar do Geru,SE,CAATINGA
20593,Abaíra,BA,CAATINGA
20594,Abaré,BA,CAATINGA
20595,Acajutiba,BA,CAATINGA
20596,Adustina,BA,CAATINGA
20597,Água Fria,BA,CAATINGA
20598,Érico Cardoso,BA,CAATINGA
20599,Amargosa,BA,CAATINGA
20600,América Dourada,BA,CAATINGA
20601,Anagé,BA,CAATINGA
20602,Andaraí,BA,CAATINGA
20603,Andorinha,BA,CAATINGA
20604,Angical,BA,CAATINGA
20605,Antas,BA,CAATINGA
20606,Antônio Gonçalves,BA,CAATINGA
20607,Aporá,BA,CAATINGA
20608,Aracatu,BA,CAATINGA
20609,Araci,BA,CAATINGA
20610,Baixa Grande,BA,CAATINGA
20611,Banzaê,BA,CAATINGA
20612,Barra,BA,CAATINGA
20613,Barra da Estiva,BA,CAATINGA
20614,Barra do Mendes,BA,CAATINGA
20615,Barreiras,BA,CAATINGA
20616,Barro Alto,BA,CAATINGA
20617,Barrocas,BA,CAATINGA
20618,Belo Campo,BA,CAATINGA
20619,Biritinga,BA,CAATINGA
20620,Boa Nova,BA,CAATINGA
20621,Boa Vista do Tupim,BA,CAATINGA
20622,Bom Jesus da Lapa,BA,CAATINGA
20623,Bom Jesus da Serra,BA,CAATINGA
20624,Boninal,BA,CAATINGA
20625,Bonito,BA,CAATINGA
20626,Boquira,BA,CAATINGA
20627,Botuporã,BA,CAATINGA
20628,Brejões,BA,CAATINGA
20629,Brejolândia,BA,CAATINGA
20630,Brotas de Macaúbas,BA,CAATINGA
20631,Brumado,BA,CAATINGA
20632,Buritirama,BA,CAATINGA
20633,Caculé,BA,CAATINGA
20634,Caém,BA,CAATINGA
20635,Caetanos,BA,CAATINGA
20636,Caetité,BA,CAATINGA
20637,Cafarnaum,BA,CAATINGA
20638,Caldeirão Grande,BA,CAATINGA
20639,Campo Alegre de Lourdes,BA,CAATINGA
20640,Campo Formoso,BA,CAATINGA
20641,Canápolis,BA,CAATINGA
20642,Canarana,BA,CAATINGA
20643,Candeal,BA,CAATINGA
20644,Candiba,BA,CAATINGA
20645,Cansanção,BA,CAATINGA
20646,Canudos,BA,CAATINGA
20647,Capela do Alto Alegre,BA,CAATINGA
20648,Capim Grosso,BA,CAATINGA
20649,Caraíbas,BA,CAATINGA
20650,Carinhanha,BA,CAATINGA
20651,Casa Nova,BA,CAATINGA
20652,Castro Alves,BA,CAATINGA
20653,Caturama,BA,CAATINGA
20654,Central,BA,CAATINGA
20655,Chorrochó,BA,CAATINGA
20656,Cícero Dantas,BA,CAATINGA
20657,Cipó,BA,CAATINGA
20658,Cocos,BA,CAATINGA
20659,Conceição do Coité,BA,CAATINGA
20660,Conceição do Jacuípe,BA,CAATINGA
20661,Condeúba,BA,CAATINGA
20662,Contendas do Sincorá,BA,CAATINGA
20663,Coração de Maria,BA,CAATINGA
20664,Cordeiros,BA,CAATINGA
20665,Coribe,BA,CAATINGA
20666,Coronel João Sá,BA,CAATINGA
20667,Correntina,BA,CAATINGA
20668,Cotegipe,BA,CAATINGA
20669,Crisópolis,BA,CAATINGA
20670,Cristópolis,BA,CAATINGA
20671,Curaçá,BA,CAATINGA
20672,Dom Basílio,BA,CAATINGA
20673,Euclides da Cunha,BA,CAATINGA
20674,Fátima,BA,CAATINGA
20675,Feira da Mata,BA,CAATINGA
20676,Feira de Santana,BA,CAATINGA
20677,Filadélfia,BA,CAATINGA
20678,Gavião,BA,CAATINGA
20679,Gentio do Ouro,BA,CAATINGA
20680,Glória,BA,CAATINGA
20681,Guajeru,BA,CAATINGA
20682,Guanambi,BA,CAATINGA
20683,Heliópolis,BA,CAATINGA
20684,Iaçu,BA,CAATINGA
20685,Ibiassucê,BA,CAATINGA
20686,Ibicoara,BA,CAATINGA
20687,Ibipeba,BA,CAATINGA
20688,Ibipitanga,BA,CAATINGA
20689,Ibiquera,BA,CAATINGA
20690,Ibitiara,BA,CAATINGA
20691,Ibititá,BA,CAATINGA
20692,Ibotirama,BA,CAATINGA
20693,Ichu,BA,CAATINGA
20694,Igaporã,BA,CAATINGA
20695,Inhambupe,BA,CAATINGA
20696,Ipecaetá,BA,CAATINGA
20697,Ipirá,BA,CAATINGA
20698,Ipupiara,BA,CAATINGA
20699,Irajuba,BA,CAATINGA
20700,Iramaia,BA,CAATINGA
20701,Iraquara,BA,CAATINGA
20702,Irará,BA,CAATINGA
20703,Irecê,BA,CAATINGA
20704,Itaberaba,BA,CAATINGA
20705,Itaeté,BA,CAATINGA
20706,Itaguaçu da Bahia,BA,CAATINGA
20707,Itapicuru,BA,CAATINGA
20708,Itatim,BA,CAATINGA
20709,Itiruçu,BA,CAATINGA
20710,Itiúba,BA,CAATINGA
20711,Ituaçu,BA,CAATINGA
20712,Iuiu,BA,CAATINGA
20713,Jaborandi,BA,CAATINGA
20714,Jacaraci,BA,CAATINGA
20715,Jacobina,BA,CAATINGA
20716,Jaguaquara,BA,CAATINGA
20717,Jaguarari,BA,CAATINGA
20718,Jequié,BA,CAATINGA
20719,Jeremoabo,BA,CAATINGA
20720,João Dourado,BA,CAATINGA
20721,Juazeiro,BA,CAATINGA
20722,Jussara,BA,CAATINGA
20723,Jussiape,BA,CAATINGA
20724,Lafaiete Coutinho,BA,CAATINGA
20725,Lagoa Real,BA,CAATINGA
20726,Lajedinho,BA,CAATINGA
20727,Lajedo do Tabocal,BA,CAATINGA
20728,Lamarão,BA,CAATINGA
20729,Lapão,BA,CAATINGA
20730,Lençóis,BA,CAATINGA
20731,Licínio de Almeida,BA,CAATINGA
20732,Livramento de Nossa Senhora,BA,CAATINGA
20733,Macajuba,BA,CAATINGA
20734,Macaúbas,BA,CAATINGA
20735,Macururé,BA,CAATINGA
20736,Maetinga,BA,CAATINGA
20737,Mairi,BA,CAATINGA
20738,Malhada,BA,CAATINGA
20739,Malhada de Pedras,BA,CAATINGA
20740,Manoel Vitorino,BA,CAATINGA
20741,Mansidão,BA,CAATINGA
20742,Maracás,BA,CAATINGA
20743,Marcionílio Souza,BA,CAATINGA
20744,Matina,BA,CAATINGA
20745,Miguel Calmon,BA,CAATINGA
20746,Milagres,BA,CAATINGA
20747,Mirangaba,BA,CAATINGA
20748,Mirante,BA,CAATINGA
20749,Monte Santo,BA,CAATINGA
20750,Morpará,BA,CAATINGA
20751,Morro do Chapéu,BA,CAATINGA
20752,Mortugaba,BA,CAATINGA
20753,Mucugê,BA,CAATINGA
20754,Mulungu do Morro,BA,CAATINGA
20755,Mundo Novo,BA,CAATINGA
20756,Muquém do São Francisco,BA,CAATINGA
20757,Nordestina,BA,CAATINGA
20758,Nova Fátima,BA,CAATINGA
20759,Nova Itarana,BA,CAATINGA
20760,Nova Redenção,BA,CAATINGA
20761,Nova Soure,BA,CAATINGA
20762,Novo Horizonte,BA,CAATINGA
20763,Novo Triunfo,BA,CAATINGA
20764,Olindina,BA,CAATINGA
20765,Oliveira dos Brejinhos,BA,CAATINGA
20766,Ourolândia,BA,CAATINGA
20767,Palmas de Monte Alto,BA,CAATINGA
20768,Palmeiras,BA,CAATINGA
20769,Paramirim,BA,CAATINGA
20770,Paratinga,BA,CAATINGA
20771,Paripiranga,BA,CAATINGA
20772,Paulo Afonso,BA,CAATINGA
20773,Pé de Serra,BA,CAATINGA
20774,Pedro Alexandre,BA,CAATINGA
20775,Piatã,BA,CAATINGA
20776,Pilão Arcado,BA,CAATINGA
20777,Pindaí,BA,CAATINGA
20778,Pindobaçu,BA,CAATINGA
20779,Pintadas,BA,CAATINGA
20780,Piripá,BA,CAATINGA
20781,Piritiba,BA,CAATINGA
20782,Planaltino,BA,CAATINGA
20783,Planalto,BA,CAATINGA
20784,Poções,BA,CAATINGA
20785,Ponto Novo,BA,CAATINGA
20786,Presidente Dutra,BA,CAATINGA
20787,Presidente Jânio Quadros,BA,CAATINGA
20788,Queimadas,BA,CAATINGA
20789,Quijingue,BA,CAATINGA
20790,Quixabeira,BA,CAATINGA
20791,Rafael Jambeiro,BA,CAATINGA
20792,Remanso,BA,CAATINGA
20793,Retirolândia,BA,CAATINGA
20794,Riachão das Neves,BA,CAATINGA
20795,Riachão do Jacuípe,BA,CAATINGA
20796,Riacho de Santana,BA,CAATINGA
20797,Ribeira do Amparo,BA,CAATINGA
20798,Ribeira do Pombal,BA,CAATINGA
20799,Rio de Contas,BA,CAATINGA
20800,Rio do Antônio,BA,CAATINGA
20801,Rio do Pires,BA,CAATINGA
20802,Rio Real,BA,CAATINGA
20803,Rodelas,BA,CAATINGA
20804,Ruy Barbosa,BA,CAATINGA
20805,Santa Bárbara,BA,CAATINGA
20806,Santa Brígida,BA,CAATINGA
20807,Santaluz,BA,CAATINGA
20808,Santa Maria da Vitória,BA,CAATINGA
20809,Santana,BA,CAATINGA
20810,Santanópolis,BA,CAATINGA
20811,Santa Rita de Cássia,BA,CAATINGA
20812,Santa Terezinha,BA,CAATINGA
20813,Santo Amaro,BA,CAATINGA
20814,Santo Estêvão,BA,CAATINGA
20815,São Domingos,BA,CAATINGA
20816,São Félix do Coribe,BA,CAATINGA
20817,São Gabriel,BA,CAATINGA
20818,São Gonçalo dos Campos,BA,CAATINGA
20819,São José do Jacuípe,BA,CAATINGA
20820,Sátiro Dias,BA,CAATINGA
20821,Saúde,BA,CAATINGA
20822,Seabra,BA,CAATINGA
20823,Sebastião Laranjeiras,BA,CAATINGA
20824,Senhor do Bonfim,BA,CAATINGA
20825,Serra do Ramalho,BA,CAATINGA
20826,Sento Sé,BA,CAATINGA
20827,Serra Dourada,BA,CAATINGA
20828,Serra Preta,BA,CAATINGA
20829,Serrinha,BA,CAATINGA
20830,Serrolândia,BA,CAATINGA
20831,Sítio do Mato,BA,CAATINGA
20832,Sítio do Quinto,BA,CAATINGA
20833,Sobradinho,BA,CAATINGA
20834,Souto Soares,BA,CAATINGA
20835,Tabocas do Brejo Velho,BA,CAATINGA
20836,Tanhaçu,BA,CAATINGA
20837,Tanque Novo,BA,CAATINGA
20838,Tanquinho,BA,CAATINGA
20839,Tapiramutá,BA,CAATINGA
20840,Teofilândia,BA,CAATINGA
20841,Tremedal,BA,CAATINGA
20842,Tucano,BA,CAATINGA
20843,Uauá,BA,CAATINGA
20844,Uibaí,BA,CAATINGA
20845,Umburanas,BA,CAATINGA
20846,Urandi,BA,CAATINGA
20847,Utinga,BA,CAATINGA
20848,Valente,BA,CAATINGA
20849,Várzea da Roça,BA,CAATINGA
20850,Várzea do Poço,BA,CAATINGA
20851,Várzea Nova,BA,CAATINGA
20852,Vitória da Conquista,BA,CAATINGA
20853,Wagner,BA,CAATINGA
20854,Wanderley,BA,CAATINGA
20855,Xique-Xique,BA,CAATINGA
20856,Brasília de Minas,MG,CAATINGA
20857,Capitão Enéas,MG,CAATINGA
20858,Catuti,MG,CAATINGA
20859,Cônego Marinho,MG,CAATINGA
20860,Espinosa,MG,CAATINGA
20861,Francisco Sá,MG,CAATINGA
20862,Gameleiras,MG,CAATINGA
20863,Ibiracatu,MG,CAATINGA
20864,Icaraí de Minas,MG,CAATINGA
20865,Itacarambi,MG,CAATINGA
20866,Jaíba,MG,CAATINGA
20867,Janaúba,MG,CAATINGA
20868,Januária,MG,CAATINGA
20869,Japonvar,MG,CAATINGA
20870,Juvenília,MG,CAATINGA
20871,Lontra,MG,CAATINGA
20872,Mamonas,MG,CAATINGA
20873,Manga,MG,CAATINGA
20874,Matias Cardoso,MG,CAATINGA
20875,Mato Verde,MG,CAATINGA
20876,Mirabela,MG,CAATINGA
20877,Miravânia,MG,CAATINGA
20878,Montalvânia,MG,CAATINGA
20879,Monte Azul,MG,CAATINGA
20880,Montes Claros,MG,CAATINGA
20881,Montezuma,MG,CAATINGA
20882,Nova Porteirinha,MG,CAATINGA
20883,Pai Pedro,MG,CAATINGA
20884,Patis,MG,CAATINGA
20885,Pedras de Maria da Cruz,MG,CAATINGA
20886,Pintópolis,MG,CAATINGA
20887,Porteirinha,MG,CAATINGA
20888,Riacho dos Machados,MG,CAATINGA
20889,São Francisco,MG,CAATINGA
20890,São João da Ponte,MG,CAATINGA
20891,São João das Missões,MG,CAATINGA
20892,São João do Paraíso,MG,CAATINGA
20893,Serranópolis de Minas,MG,CAATINGA
20894,Varzelândia,MG,CAATINGA
20895,Verdelândia,MG,CAATINGA
20896,Arês,RN,MATA ATLÂNTICA
20897,Baía Formosa,RN,MATA ATLÂNTICA
20898,Canguaretama,RN,MATA ATLÂNTICA
20899,Ceará-Mirim,RN,MATA ATLÂNTICA
20900,Parnamirim,RN,MATA ATLÂNTICA
20901,Espírito Santo,RN,MATA ATLÂNTICA
20902,Extremoz,RN,MATA ATLÂNTICA
20903,Goianinha,RN,MATA ATLÂNTICA
20904,Jundiá,RN,MATA ATLÂNTICA
20905,Maxaranguape,RN,MATA ATLÂNTICA
20906,Montanhas,RN,MATA ATLÂNTICA
20907,Monte Alegre,RN,MATA ATLÂNTICA
